Provider	Provider Country	SKU	Developer	Title	Version	Product Type Identifier	Units	Developer Proceeds	Begin Date	End Date	Customer Currency	Country Code	Currency of Proceeds	Apple Identifier	Customer Price	Promo Code	Parent Identifier	Subscription	Period	Category
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	NOK	NO	NOK	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	USD	JO	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	1	0	05/01/2014	05/01/2014	USD	EC	USD	823231884	0	 	 	 	 	Entertainment
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	1	0	05/01/2014	05/01/2014	CAD	CA	CAD	823231884	0	 	 	 	 	Entertainment
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	05/01/2014	05/01/2014	EUR	DE	EUR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.cos.1405.1	 	Cosmopolitan 1405	 	IA1	2	4.19	05/01/2014	05/01/2014	NZD	NZ	NZD	643555161	5.99	 	MAG0958	 	 	Lifestyle
APPLE	US	ACP011	PBL MEDIA PTY LTD.	Harper’s BAZAAR Australia Runway Report	1.6.1	7T	1	0	05/01/2014	05/01/2014	EUR	PL	EUR	448250232	0	 	 	 	 	Entertainment
APPLE	US	REDDOSMARTER01	PBL MEDIA PTY LTD.	Smarter Business Ideas	1.3.25	1T	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	567645200	0	 	 	 	 	Business
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	7F	1	0	05/01/2014	05/01/2014	USD	US	USD	598117425	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	1	0	05/01/2014	05/01/2014	USD	US	USD	505309539	0	 	 	 	 	Sports
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	135	0	05/01/2014	05/01/2014	AUD	AU	AUD	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKUTRADER_TradeABoat	PBL MEDIA PTY LTD.	Trade-A-Boat for iPad	1.0	1T	1	0	05/01/2014	05/01/2014	EUR	DE	EUR	561365874	0	 	 	 	 	News
APPLE	US	MAG0132	PBL MEDIA PTY LTD.	Cleo Magazine Australia	1.3.8	1F	1	0	05/01/2014	05/01/2014	SGD	SG	SGD	813461450	0	 	 	 	 	Lifestyle
APPLE	US	MAG0031	PBL MEDIA PTY LTD.	Australasian Dirt Bike Magazine	1.3.5	1F	3	0	05/01/2014	05/01/2014	USD	US	USD	639973451	0	 	 	 	 	Sports
APPLE	US	au.com.bauermedia.ellemag.2014.05.issue	 	Elle 2014.05 - May issue	 	IA1	10	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	804310057	6.49	 	SKU_Bauer_ElleMag	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	5	0	05/01/2014	05/01/2014	NZD	NZ	NZD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	05/01/2014	05/01/2014	CAD	CA	CAD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	2	0	05/01/2014	05/01/2014	MXN	MX	MXN	374405599	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.fbf.1405.1	 	4x4 1405	 	IA1	1	4.77	05/01/2014	05/01/2014	AUD	AU	AUD	645797336	7.49	 	MAG0004	 	 	Lifestyle
APPLE	US	com.mogeneration.acp.qantasmagazine.subscriptions.free	 	QANTAS Free sub	 	IAC	1	0	05/01/2014	05/01/2014	GBP	GB	GBP	501592717	0	 	ACP016	 	 	Travel
APPLE	US	com.magshop.ns.new.months.2.1	 	NW Subscription_300_60	 	IAY	1	11.45	05/01/2014	05/01/2014	AUD	AU	AUD	634245113	17.99	 	MAG0369	Renewal	2 Months	Entertainment
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	2	0	05/01/2014	05/01/2014	SAR	SA	SAR	639967384	0	 	 	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wwmag.2013.10.issue	 	WW Mag 2013.10 - Oct issue	 	IA1	1	2.8	05/01/2014	05/01/2014	USD	BR	USD	646629373	3.99	 	SKU_Bauer_WeightWatchers	 	 	Health & Fitness
APPLE	US	ACP016	PBL MEDIA PTY LTD.	QANTAS Magazine	1.3.0	1T	2	0	05/01/2014	05/01/2014	SGD	SG	SGD	501279725	0	 	 	 	 	Travel
APPLE	US	NZ_CO_ACPMEDIA_KIAORA	PBL MEDIA PTY LTD.	KiaOra	1.6.4	1F	1	0	05/01/2014	05/01/2014	USD	PH	USD	385173690	0	 	 	 	 	Travel
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	3	0	05/01/2014	05/01/2014	CNY	CN	CNY	823254501	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.zoo.1419.1	 	ZOO Weekly 1419	 	IA1	1	12.6	05/01/2014	05/01/2014	HKD	HK	HKD	738259672	18	 	MAG0553	 	 	Entertainment
APPLE	US	au.com.acpmagazines.aww.subscriptions.1year	 	AWW Paid Subscription_600_365	 	IAY	18	25.45	05/01/2014	05/01/2014	AUD	AU	AUD	471822135	39.99	 	ACP003	Renewal	1 Year	Entertainment
APPLE	US	com.magshop.ns.aaa.1418.1	 	Auto Action 1418	 	IA1	17	3.18	05/01/2014	05/01/2014	AUD	AU	AUD	644113796	4.99	 	MAG0043	 	 	Sports
APPLE	US	MAG0001	PBL MEDIA PTY LTD.	Magshop	2.4.1	1F	1	0	05/01/2014	05/01/2014	NZD	NZ	NZD	378036778	0	 	 	 	 	Lifestyle
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	5	0	05/01/2014	05/01/2014	USD	US	USD	639977537	0	 	 	 	 	Lifestyle
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	2	0	05/01/2014	05/01/2014	HKD	HK	HKD	639977537	0	 	 	 	 	Lifestyle
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	EUR	GR	EUR	639977537	0	 	 	 	 	Lifestyle
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	7F	3	0	05/01/2014	05/01/2014	AUD	AU	AUD	639975024	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.clo.1405.1	 	CLO 1405	 	IA1	1	4.19	05/01/2014	05/01/2014	NZD	NZ	NZD	833158886	5.99	 	MAG0132	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.1207.1	 	Shop Til you Drop 1207	 	IA1	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	575093456	0	FREE	MAG0430	 	 	Lifestyle
APPLE	US	MAG0352	PBL MEDIA PTY LTD.	Money Magazine Australia	1.3.5	1F	1	0	05/01/2014	05/01/2014	NZD	NZ	NZD	574683215	0	 	 	 	 	Finance
APPLE	US	SKUTRADER_FarmsFM	PBL MEDIA PTY LTD.	Farms and Farm Machinery for iPad	1.1	1T	1	0	05/01/2014	05/01/2014	USD	US	USD	546261992	0	 	 	 	 	News
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	4	0	05/01/2014	05/01/2014	EUR	DE	EUR	622413964	0	 	 	 	 	Entertainment
APPLE	US	au.com.bauermedia.ellemag.2014.04.issue	 	Elle 2014.04 - April issue	 	IA1	1	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	804310258	6.49	 	SKU_Bauer_ElleMag	 	 	Lifestyle
APPLE	US	au.com.bauermedia.wheels.subscriptions.1mth	 	Wheels Subscriptions_200_30	 	IAY	3	3.18	05/01/2014	05/01/2014	AUD	AU	AUD	624343156	4.99	 	SKU_Bauer_Wheels	Renewal	1 Month	Lifestyle
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	4	0	05/01/2014	05/01/2014	MXN	MX	MXN	622413964	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	1	0	05/01/2014	05/01/2014	EUR	ES	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	7T	3	0	05/01/2014	05/01/2014	ZAR	ZA	ZAR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	SKU_Bauer_WeightWatchers	PBL MEDIA PTY LTD.	Weight Watchers Magazine Australia	1.0.12	1T	1	0	05/01/2014	05/01/2014	EUR	IE	EUR	646610584	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.zoo.1406.1	 	ZOO Weekly 1406	 	IA1	1	1.4	05/01/2014	05/01/2014	USD	US	USD	738259601	1.99	 	MAG0553	 	 	Entertainment
APPLE	US	au.com.acpmagazines.aww.subscriptions.6months	 	AWW Paid Subscription_500_180	 	IAY	1	11.9	05/01/2014	05/01/2014	USD	US	USD	471821269	16.99	 	ACP003	Renewal	6 Months	Entertainment
APPLE	US	com.magshop.ns.rcp.1405.1	 	Recipes+ 1405	 	IA1	1	2.09	05/01/2014	05/01/2014	NZD	NZ	NZD	813416884	2.99	 	MAG1273	 	 	Food & Drink
APPLE	US	com.magshop.ns.rcp.1405.1	 	Recipes+ 1405	 	IA1	15	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	813416884	2.99	 	MAG1273	 	 	Food & Drink
APPLE	US	MAG0430	PBL MEDIA PTY LTD.	Shop Til You Drop	1.3.5	7F	6	0	05/01/2014	05/01/2014	AUD	AU	AUD	574686823	0	 	 	 	 	Lifestyle
APPLE	US	MAG0004	PBL MEDIA PTY LTD.	4x4 Magazine Australia	1.3.5	1F	1	0	05/01/2014	05/01/2014	USD	PE	USD	639975024	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	4	0	05/01/2014	05/01/2014	AUD	AU	AUD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	BeautyBites_001	PBL MEDIA PTY LTD.	Beauty Bites	1.2.2	1	1	0	05/01/2014	05/01/2014	CAD	CA	CAD	684585688	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	2	0	05/01/2014	05/01/2014	NZD	NZ	NZD	661038898	0	 	 	 	 	Education
APPLE	US	com.magshop.ns.new.1416.1	 	NW 1416	 	IA1	1	2.09	05/01/2014	05/01/2014	NZD	NZ	NZD	738227008	2.99	 	MAG0369	 	 	Entertainment
APPLE	US	com.magshop.ns.gme.1406.1	 	Good Health 1406	 	IA1	17	3.81	05/01/2014	05/01/2014	AUD	AU	AUD	775599485	5.99	 	MAG0253	 	 	Health & Fitness
APPLE	US	MAG2068	PBL MEDIA PTY LTD.	Women's Fitness Magazine Australia	1.3.5	1F	33	0	05/01/2014	05/01/2014	AUD	AU	AUD	639975696	0	 	 	 	 	Health & Fitness
APPLE	US	com.magshop.ns.fit.months.6.1	 	Women's Fitness Magazine Australia Subscription_500_180	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	642290333	0	 	MAG2068	New	6 Months	Health & Fitness
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	1	0	05/01/2014	05/01/2014	NZD	NZ	NZD	823231884	0	 	 	 	 	Entertainment
APPLE	US	SKU_Bauer_Australian_Geographic	PBL MEDIA PTY LTD.	Australian Geographic Magazine	1.0.16	7T	1	0	05/01/2014	05/01/2014	NOK	NO	NOK	661038898	0	 	 	 	 	Education
APPLE	US	com.magshop.aaa.1418.1	 	Auto Action 1417	 	IA1	3	3.18	05/01/2014	05/01/2014	AUD	AU	AUD	802463024	4.99	 	MAG0001	 	 	Lifestyle
APPLE	US	ACP003	PBL MEDIA PTY LTD.	The Australian Women's Weekly	1.10.0	7T	1	0	05/01/2014	05/01/2014	SGD	SG	SGD	384025506	0	 	 	 	 	Entertainment
APPLE	US	SKUTRADER_Earthmovers	PBL MEDIA PTY LTD.	Earthmovers and Excavators for iPad	1.1	1T	1	0	05/01/2014	05/01/2014	EUR	FR	EUR	546261009	0	 	 	 	 	News
APPLE	US	com.magshop.ns.shp.1309.1	 	Shop Til you Drop 1309	 	IA1	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	605602690	0	FREE	MAG0430	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	21	0	05/01/2014	05/01/2014	AUD	AU	AUD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	1T	3	0	05/01/2014	05/01/2014	NZD	NZ	NZD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	2	0	05/01/2014	05/01/2014	EUR	DE	EUR	393065903	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.you.1407.1	 	Yours 1407	 	IA1	2	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	824476189	2.99	 	MAG2414	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.2014.may	 	AWW May 2014	 	IA1	1	3.49	05/01/2014	05/01/2014	SGD	SG	SGD	670870608	4.98	 	ACP003	 	 	Entertainment
APPLE	US	com.magshop.ns.cos.months.1.1	 	Cosmopolitan Australia Subscription_200_30	 	IAY	6	0	05/01/2014	05/01/2014	AUD	AU	AUD	642292678	0	 	MAG0958	New	1 Month	Lifestyle
APPLE	US	com.magshop.ns.zoo.1333.1	 	ZOO Weekly 1333	 	IA1	-1	23.09	05/01/2014	05/01/2014	ZAR	ZA	ZAR	664938348	-32.99	 	MAG0553	 	 	Entertainment
APPLE	US	au.com.acpmagazines.awwrecipes.partyfood	 	Party Food	 	IA1	1	31.36	05/01/2014	05/01/2014	NOK	NO	NOK	698475088	56	 	ACP_AWW_Recipes	 	 	Food & Drink
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	7T	2	0	05/01/2014	05/01/2014	SGD	SG	SGD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.dol.months.1.1	 	Dolly Magazine Australia Subscription_200_30	 	IAY	1	2.1	05/01/2014	05/01/2014	USD	US	USD	642290338	2.99	 	MAG0184	Renewal	1 Month	Lifestyle
APPLE	US	com.magshop.ns.shp.months.1.1	 	Shop Til You Drop Subscription_200_30	 	IAY	6	3.18	05/01/2014	05/01/2014	AUD	AU	AUD	575093867	4.99	 	MAG0430	Renewal	1 Month	Lifestyle
APPLE	US	QuickQuote	PBL MEDIA PTY LTD.	Quick Quote: Get jobs done around your home or business with Australian  House & Garden	1.0	1	5	0	05/01/2014	05/01/2014	AUD	AU	AUD	756484925	0	 	 	 	 	Lifestyle
APPLE	US	com.magshop.ns.amw.months.1.1	 	Australian Motorcycle News Subscription_200_30	 	IAY	1	6.36	05/01/2014	05/01/2014	AUD	AU	AUD	601969729	9.99	 	MAG0067	Renewal	1 Month	Sports
APPLE	US	au.com.bauermedia.wheels.2014.03.issue	 	Wheels 2014.03 - Mar issue	 	IA1	1	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	648320815	6.49	 	SKU_Bauer_Wheels	 	 	Lifestyle
APPLE	US	MAG0958	PBL MEDIA PTY LTD.	Cosmopolitan Australia	1.4.0	1F	1	0	05/01/2014	05/01/2014	RUB	RU	RUB	639978764	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.gourmettraveller.subscriptions.1month	 	GT Paid Subscription_200_30	 	IAY	1	2.8	05/01/2014	05/01/2014	USD	US	USD	471832348	3.99	 	ACPGT001	Renewal	1 Month	Food & Drink
APPLE	US	com.magshop.ns.wdw.1409.1	 	Woman's Day 1409	 	IA1	1	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	797232962	2.99	 	MAG0536	 	 	Entertainment
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	DE	EUR	823231884	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.okm.1417.1	 	OK! 1417	 	IA1	1	2.41	05/01/2014	05/01/2014	AUD	AU	AUD	797853210	3.79	 	MAG0001	 	 	Lifestyle
APPLE	US	com.magshop.ns.shp.months.1.1	 	Shop Til You Drop Subscription_200_30	 	IAY	1	2.8	05/01/2014	05/01/2014	CAD	CA	CAD	575093867	3.99	 	MAG0430	Renewal	1 Month	Lifestyle
APPLE	US	com.magshop.adb.1312.1	 	Australian Dirt Bike 2013-12	 	IA1	1	5.72	05/01/2014	05/01/2014	AUD	AU	AUD	603377072	8.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	7	0	05/01/2014	05/01/2014	CNY	CN	CNY	598117425	0	 	 	 	 	Sports
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_TopGear	PBL MEDIA PTY LTD.	TopGear Australia Magazine	1.0.9	1T	1	0	05/01/2014	05/01/2014	NZD	NZ	NZD	725842093	0	 	 	 	 	Lifestyle
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	9	0	05/01/2014	05/01/2014	NZD	NZ	NZD	622413964	0	 	 	 	 	Entertainment
APPLE	US	MAG0553	PBL MEDIA PTY LTD.	ZOO Weekly Australia	1.3.5	1F	2	0	05/01/2014	05/01/2014	JPY	JP	JPY	622413964	0	 	 	 	 	Entertainment
APPLE	US	BAU001	PBL MEDIA PTY LTD.	ELLE Australia: The Pulse	1.3	1	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	694546352	0	 	 	 	 	Lifestyle
APPLE	US	au.com.acpmagazines.aww.2014.may	 	AWW May 2014	 	IA1	47	3.81	05/01/2014	05/01/2014	AUD	AU	AUD	670870608	5.99	 	ACP003	 	 	Entertainment
APPLE	US	com.magshop.rlw.1418.1	 	Rugby League Week 1418	 	IA1	4	3.18	05/01/2014	05/01/2014	AUD	AU	AUD	737568079	4.99	 	MAG0001	 	 	Lifestyle
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	USD	KW	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	13	0	05/01/2014	05/01/2014	SGD	SG	SGD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0253	PBL MEDIA PTY LTD.	Good Health Magazine	1.3.5	1F	12	0	05/01/2014	05/01/2014	USD	PH	USD	574688852	0	 	 	 	 	Health & Fitness
APPLE	US	MAG0355	PBL MEDIA PTY LTD.	MOTOR Magazine Australia	1.3.5	1F	1	0	05/01/2014	05/01/2014	TRY	TR	TRY	639976688	0	 	 	 	 	Lifestyle
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	ILS	IL	ILS	574650057	0	 	 	 	 	Entertainment
APPLE	US	MAG0369	PBL MEDIA PTY LTD.	NW Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	EUR	FR	EUR	574650057	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.zoo.1415.1	 	ZOO Weekly 1415	 	IA1	1	1.9	05/01/2014	05/01/2014	AUD	AU	AUD	738259656	2.99	 	MAG0553	 	 	Entertainment
APPLE	US	SKUTRADER_TradeABoat	PBL MEDIA PTY LTD.	Trade-A-Boat for iPad	1.0	1T	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	561365874	0	 	 	 	 	News
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	15	0	05/01/2014	05/01/2014	NZD	NZ	NZD	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	EUR	LV	EUR	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	1	0	05/01/2014	05/01/2014	USD	PK	USD	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0559	PBL MEDIA PTY LTD.	HOME Magazine NZ	1.3.8	1F	3	0	05/01/2014	05/01/2014	TRY	TR	TRY	817999055	0	 	 	 	 	Lifestyle
APPLE	US	MAG0204.1	PBL MEDIA PTY LTD.	Empire Australasia	1.3.8	1F	1	0	05/01/2014	05/01/2014	USD	US	USD	823231884	0	 	 	 	 	Entertainment
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	05/01/2014	05/01/2014	EUR	FR	EUR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	05/01/2014	05/01/2014	ZAR	ZA	ZAR	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	05/01/2014	05/01/2014	DKK	DK	DKK	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACP011	PBL MEDIA PTY LTD.	Harper’s BAZAAR Australia Runway Report	1.6.1	7T	1	0	05/01/2014	05/01/2014	EUR	FR	EUR	448250232	0	 	 	 	 	Entertainment
APPLE	US	ACP011	PBL MEDIA PTY LTD.	Harper’s BAZAAR Australia Runway Report	1.6.1	7T	1	0	05/01/2014	05/01/2014	USD	MN	USD	448250232	0	 	 	 	 	Entertainment
APPLE	US	com.magshop.ns.wdw.months.2.1	 	Woman's Day Subscription_300_60	 	IAY	2	0	05/01/2014	05/01/2014	AUD	AU	AUD	547528606	0	 	MAG0536	New	2 Months	Entertainment
APPLE	US	com.magshop.ns.fit.months.1.1	 	Women's Fitness Magazine Australia Subscription_200_30	 	IAY	1	0	05/01/2014	05/01/2014	AUD	AU	AUD	642290332	0	 	MAG2068	New	1 Month	Health & Fitness
APPLE	US	MAG0067	PBL MEDIA PTY LTD.	Australian Motorcycle News	1.3.5	1F	2	0	05/01/2014	05/01/2014	USD	BR	USD	598117425	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	1	0	05/01/2014	05/01/2014	USD	PG	USD	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	7F	1	0	05/01/2014	05/01/2014	EUR	IT	EUR	505309539	0	 	 	 	 	Sports
APPLE	US	MAG0421	PBL MEDIA PTY LTD.	Rugby League Week	1.3.7	1F	24	0	05/01/2014	05/01/2014	NZD	NZ	NZD	505309539	0	 	 	 	 	Sports
APPLE	US	au.com.bauermedia.wheels.2014.01.issue	 	Wheels 2014.01 - Jan issue	 	IA1	1	4.13	05/01/2014	05/01/2014	AUD	AU	AUD	648319566	6.49	 	SKU_Bauer_Wheels	 	 	Lifestyle
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	7T	1	0	05/01/2014	05/01/2014	MXN	MX	MXN	374405599	0	 	 	 	 	Food & Drink
APPLE	US	ACPGT001	PBL MEDIA PTY LTD.	Gourmet Traveller	1.10.0	1T	1	0	05/01/2014	05/01/2014	USD	AR	USD	374405599	0	 	 	 	 	Food & Drink
APPLE	US	com.magshop.ns.gme.1406.1	 	Good Health 1406	 	IA1	1	3.49	05/01/2014	05/01/2014	SGD	SG	SGD	775599485	4.98	 	MAG0253	 	 	Health & Fitness
APPLE	US	com.magshop.ns.rol.1405.1	 	Rolling Stone 1405	 	IA1	2	3.81	05/01/2014	05/01/2014	AUD	AU	AUD	645397631	5.99	 	MAG0420	 	 	Music
APPLE	US	MAG0184	PBL MEDIA PTY LTD.	Dolly Magazine Australia	1.3.5	1F	3	0	05/01/2014	05/01/2014	EUR	IT	EUR	639967384	0	 	 	 	 	Lifestyle
APPLE	US	MAG1755.1	PBL MEDIA PTY LTD.	Cosmopolitan Bride Magazine Australia	1.3.8	1F	1	0	05/01/2014	05/01/2014	USD	KR	USD	823254501	0	 	 	 	 	Lifestyle
APPLE	US	MAG2414	PBL MEDIA PTY LTD.	Yours Magazine Australia	1.3.8	1F	2	0	05/01/2014	05/01/2014	USD	US	USD	813441022	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	7T	1	0	05/01/2014	05/01/2014	HKD	HK	HKD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	SKU_Bauer_HNG	PBL MEDIA PTY LTD.	Australian House & Garden Magazine	1.0.10	1T	1	0	05/01/2014	05/01/2014	USD	MY	USD	735558949	0	 	 	 	 	Lifestyle
APPLE	US	ACP_AWW_Recipes	PBL MEDIA PTY LTD.	The Australian Women's Weekly Cookbooks	2.2.1	7T	2	0	05/01/2014	05/01/2014	USD	KR	USD	393065903	0	 	 	 	 	Food & Drink
APPLE	US	MAG0053	PBL MEDIA PTY LTD.	Australian Geographic Outdoor Magazine	1.3.5	1F	1	0	05/01/2014	05/01/2014	EUR	ES	EUR	639977537	0	 	 	 	 	Lifestyle
